timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-02 01:06:42,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.0,0.2,0.0,0.65,0.05,0.4864020007461579,2.65,0.25,93.15,9.314999999999984,0.5325560629206484,13.008657024001877
2026-03-02 01:07:00,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.0,0.2,0.0,0.35,0.0,0.3188232641522052,4.7,0.3,98.4,9.839999999999979,0.6213301294977754,17.24995199300247
2026-03-02 01:07:15,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.0,0.2,0.0,0.7,0.0,0.5396980884930265,2.6,0.2,94.75,9.474999999999984,0.38307403034000725,12.920177212999988
2026-03-02 01:07:33,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.0,0.2,0.0,0.4,0.0,0.4246660953428627,2.8,0.25,97.75,9.77499999999998,0.5782952493959876,17.048812770997756
2026-03-02 01:07:48,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.5,0.2,0.0,0.7,0.05,0.4611264191489887,3.2,0.35,93.4,9.339999999999982,0.5596209548019457,13.239693012998032
2026-03-02 01:08:07,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.5,0.2,0.0,0.55,0.05,0.2989086836842507,4.7,0.3,95.55,9.554999999999982,0.751236342028992,17.09393190300034
2026-03-02 01:08:21,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.5,0.2,0.0,0.65,0.0,0.5518464184048693,1.85,0.2,95.1,9.509999999999982,0.39491734697630415,13.046900200999517
2026-03-02 01:08:40,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,1.5,0.2,0.0,0.3,0.0,0.4263804557031191,3.05,0.25,98.15,9.81499999999998,0.6932043118264849,17.243865886001004
2026-03-02 01:08:55,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,2.0,0.2,0.0,0.6,0.05,0.4392229549735663,3.35,0.4,93.0,9.299999999999983,0.6217448524796335,13.352632214999176
2026-03-02 01:09:14,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,2.0,0.2,0.0,0.45,0.0,0.3021168705985466,5.7,0.35,98.25,9.82499999999998,0.8703627226403192,17.735719887001324
2026-03-02 01:09:29,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,2.0,0.2,0.0,0.6,0.0,0.5514450676512396,1.85,0.15,95.05,9.504999999999981,0.4209657307769361,13.21805919700273
2026-03-02 01:09:48,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,0.5,2.0,0.2,0.0,0.3,0.0,0.4372945988214768,3.1,0.25,98.3,9.82999999999998,0.7484506094720684,17.18900538100206
2026-03-02 01:10:03,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.0,0.2,0.0,0.75,0.0,0.48518425334087106,3.45,0.3,95.6,9.559999999999983,0.48208001012805274,13.354077162999602
2026-03-02 01:10:20,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.0,0.2,0.0,0.35,0.1,0.322134687474806,3.2,0.3,91.65,9.164999999999981,0.7883371429876156,16.005841589998454
2026-03-02 01:10:35,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.0,0.2,0.0,0.6,0.0,0.5546941503478247,2.0,0.15,95.1,9.50999999999998,0.4572456675867412,13.043492902997968
2026-03-02 01:10:54,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.0,0.2,0.0,0.3,0.0,0.4201924149646451,2.35,0.2,97.4,9.73999999999998,0.6703402807120986,16.943312979998154
2026-03-02 01:11:08,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.5,0.2,0.0,0.65,0.05,0.4742970224334623,3.2,0.25,93.15,9.314999999999984,0.5406233296230829,13.101381198001036
2026-03-02 01:11:27,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.5,0.2,0.0,0.3,0.0,0.3157126229167361,4.85,0.3,99.45,9.944999999999979,0.5892556405972832,17.514527565999742
2026-03-02 01:11:42,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 0.5 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,1.0,1.5,0.2,0.0,0.65,0.0,0.5423799724768309,2.85,0.25,94.3,9.429999999999982,0.40261728377582484,12.878596348997235
