timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-01 23:32:42,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.4,5.0,6.0,3.0,0.9,0.2,0.0,0.65,0.35,0.025853410947116,12.9,1.1,38.05,3.8049999999999997,0.929725497095966,3.2885861470003874
2026-03-01 23:32:47,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.4,5.0,6.0,5.0,0.9,0.2,0.0,0.65,0.35,0.024936675920281776,12.6,1.1,36.85,3.685,0.9536569011003344,3.1784722299998975
2026-03-01 23:32:52,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.4,5.0,6.0,7.0,0.9,0.2,0.0,0.65,0.35,0.025369250528657343,12.6,1.1,36.85,3.685,0.946208540074106,3.1644895859990356
2026-03-01 23:32:57,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.6,5.0,6.0,3.0,0.9,0.2,0.0,0.7,0.3,0.0263667168109079,13.45,1.1,40.2,4.019999999999999,0.8157621790582249,3.4670509610004956
2026-03-01 23:33:01,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.6,5.0,6.0,5.0,0.9,0.2,0.0,0.7,0.3,0.02671383054454849,13.05,1.1,39.45,3.944999999999999,0.8408426896005281,3.404987951998919
2026-03-01 23:33:06,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.6,5.0,6.0,7.0,0.9,0.2,0.0,0.7,0.3,0.02566833651106411,13.15,1.1,39.45,3.944999999999999,0.8307196770552382,3.389940058999855
2026-03-01 23:33:12,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.8,5.0,6.0,3.0,0.9,0.2,0.0,0.65,0.35,0.04893487959754754,11.1,0.9,41.0,4.099999999999999,0.9366754559624949,3.708687573000134
2026-03-01 23:33:17,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.8,5.0,6.0,5.0,0.9,0.2,0.0,0.7,0.3,0.026916530635808993,13.15,1.1,40.4,4.039999999999998,0.8357904263954804,3.458514911000748
2026-03-01 23:33:22,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.8,5.0,6.0,7.0,0.9,0.2,0.0,0.7,0.3,0.02566833651106411,13.25,1.1,40.55,4.054999999999999,0.8261671926808349,3.467226152000876
2026-03-01 23:33:29,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.95,5.0,6.0,3.0,0.9,0.2,0.0,0.5,0.3,0.04073872394549189,15.05,1.05,52.35,5.234999999999994,1.06068352041307,5.443198720999135
2026-03-01 23:33:35,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.95,5.0,6.0,5.0,0.9,0.2,0.0,0.65,0.25,0.11968584829639121,12.3,1.0,48.8,4.879999999999997,0.92803993817356,4.565483505999509
2026-03-01 23:33:40,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.3,0.95,5.0,6.0,7.0,0.9,0.2,0.0,0.75,0.25,0.11623550222807202,12.05,0.95,45.35,4.5349999999999975,0.725358723560005,4.105902449000496
2026-03-01 23:33:46,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.5,0.4,5.0,6.0,3.0,0.9,0.2,0.0,0.75,0.25,0.08768543729374345,12.2,1.0,44.75,4.475,0.7271450190110921,4.050560841000333
2026-03-01 23:33:52,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.5,0.4,5.0,6.0,5.0,0.9,0.2,0.0,0.8,0.2,0.0862313460573404,12.55,1.0,45.4,4.539999999999998,0.6634370742915862,4.091412353000123
2026-03-01 23:33:57,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.5,0.4,5.0,6.0,7.0,0.9,0.2,0.0,0.75,0.25,0.08399787119203203,11.95,1.0,44.05,4.404999999999999,0.7490262898566725,3.996439635999195
