timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-02 00:33:21,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,3.0,2.5,0.2,0.0,0.5,0.1,0.2981721649714744,3.3,0.4,80.55,8.054999999999986,0.8418584118083704,8.969236888999149
2026-03-02 00:33:31,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,3.0,3.0,0.2,0.0,0.55,0.0,0.3198593563980477,4.45,0.35,82.05,8.204999999999986,0.8972794170608133,8.075587290999465
2026-03-02 00:33:43,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,3.0,3.0,0.2,0.0,0.4,0.05,0.26264767328110844,5.7,0.35,86.6,8.659999999999982,1.340010563988597,10.602658866000638
2026-03-02 00:33:51,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,3.0,3.0,0.2,0.0,0.75,0.0,0.42260109986566263,3.8,0.25,73.4,7.339999999999989,0.605713261950372,6.791925260000426
2026-03-02 00:34:02,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,3.0,3.0,0.2,0.0,0.5,0.1,0.2981721649714744,3.3,0.4,80.55,8.054999999999986,0.8418584118083704,9.034068736000336
2026-03-02 00:34:12,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,1.5,0.2,0.0,0.4,0.0,0.3032273569823023,4.55,0.45,87.4,8.739999999999984,1.0594417548037771,8.492154899000525
2026-03-02 00:34:24,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,1.5,0.2,0.0,0.35,0.1,0.23105912752675914,8.15,0.5,86.45,8.644999999999984,1.4271198405286747,10.241419983000014
2026-03-02 00:34:31,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,1.5,0.2,0.0,0.7,0.0,0.36104283919676583,4.1,0.35,71.7,7.169999999999992,0.6381840915111331,6.098446398000306
2026-03-02 00:34:42,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,1.5,0.2,0.0,0.5,0.1,0.30508091107023,3.15,0.35,78.7,7.869999999999988,0.9647597935918247,8.721312728999692
2026-03-02 00:34:51,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.0,0.2,0.0,0.45,0.0,0.31656489650060704,4.4,0.3,84.7,8.469999999999985,1.148514149539946,8.366512750000766
2026-03-02 00:35:04,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.0,0.2,0.0,0.35,0.05,0.26373080828205747,7.5,0.45,87.15,8.714999999999984,1.4168940414377766,10.513515348999135
2026-03-02 00:35:12,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.0,0.2,0.0,0.7,0.0,0.41920506180697414,3.6,0.25,73.85,7.384999999999991,0.6323407187316059,6.895992003999709
2026-03-02 00:35:23,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.0,0.2,0.0,0.5,0.1,0.3067207315422943,2.95,0.35,81.95,8.194999999999988,0.8228909830225215,9.04843864400027
2026-03-02 00:35:32,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.5,0.2,0.0,0.55,0.0,0.3198593563980477,4.45,0.35,82.05,8.204999999999986,0.8972794170608133,8.009682231000625
2026-03-02 00:35:44,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.5,0.2,0.0,0.4,0.05,0.26264767328110844,5.7,0.35,86.6,8.659999999999982,1.340010563988597,10.559106356000484
2026-03-02 00:35:53,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.5,0.2,0.0,0.75,0.0,0.42260109986566263,3.8,0.25,73.4,7.339999999999989,0.605713261950372,6.802790214000197
2026-03-02 00:36:03,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,2.5,0.2,0.0,0.5,0.1,0.2981721649714744,3.3,0.4,80.55,8.054999999999986,0.8418584118083704,8.92006789199877
2026-03-02 00:36:13,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,3.0,0.2,0.0,0.55,0.0,0.3198593563980477,4.45,0.35,82.05,8.204999999999986,0.8972794170608133,8.065904918999877
2026-03-02 00:36:25,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,3.0,0.2,0.0,0.4,0.05,0.26264767328110844,5.7,0.35,86.6,8.659999999999982,1.340010563988597,10.619852488000106
2026-03-02 00:36:33,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,3.0,0.2,0.0,0.75,0.0,0.42260109986566263,3.8,0.25,73.4,7.339999999999989,0.605713261950372,6.831126084000061
2026-03-02 00:36:44,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,5.0,3.0,0.2,0.0,0.5,0.1,0.2981721649714744,3.3,0.4,80.55,8.054999999999986,0.8418584118083704,8.99188357499952
2026-03-02 00:36:53,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,1.5,0.2,0.0,0.55,0.0,0.3156569541721582,4.35,0.3,81.35,8.134999999999986,1.0221626949221616,7.839208494999184
2026-03-02 00:37:05,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,1.5,0.2,0.0,0.3,0.05,0.26062515030195177,7.65,0.4,89.4,8.939999999999982,1.449453852321512,10.724596645999554
2026-03-02 00:37:14,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,1.5,0.2,0.0,0.7,0.0,0.4277875031166413,3.6,0.25,73.85,7.384999999999991,0.6353431370214702,6.762463756998841
2026-03-02 00:37:24,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,1.5,0.2,0.0,0.45,0.05,0.27025557261161415,4.3,0.45,83.5,8.349999999999985,0.893515944234896,9.214202000999649
2026-03-02 00:37:34,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.0,0.2,0.0,0.5,0.0,0.3361875242222142,4.25,0.35,83.2,8.319999999999984,0.9442850016931639,8.067411063999316
2026-03-02 00:37:45,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.0,0.2,0.0,0.35,0.15,0.23132881077713727,4.95,0.45,80.3,8.029999999999985,1.4609831806977063,9.694845002000875
2026-03-02 00:37:54,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.0,0.2,0.0,0.75,0.0,0.44661681685291377,2.1,0.2,75.55,7.55499999999999,0.5994791296539994,7.029589262998343
2026-03-02 00:38:04,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.0,0.2,0.0,0.5,0.15,0.24481126090718103,3.95,0.5,75.05,7.504999999999988,0.9647064057074773,8.322801987000275
2026-03-02 00:38:13,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.5,0.2,0.0,0.55,0.0,0.32566966724132435,4.6,0.35,82.6,8.259999999999986,0.950617684133331,8.132643169001312
2026-03-02 00:38:26,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.5,0.2,0.0,0.4,0.05,0.263082311134599,5.65,0.35,86.4,8.639999999999983,1.307965240603803,10.559221805000561
2026-03-02 00:38:34,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.5,0.2,0.0,0.75,0.0,0.42260109986566263,3.8,0.25,73.4,7.339999999999989,0.605713261950372,6.819415957999809
2026-03-02 00:38:44,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,2.5,0.2,0.0,0.5,0.1,0.3027895559546844,3.3,0.4,80.6,8.059999999999986,0.8684766584140811,9.006134949000625
2026-03-02 00:38:54,20,vla,True,True,0.7854,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,3.0,0.2,0.0,0.55,0.0,0.3198593563980477,4.45,0.35,82.05,8.204999999999986,0.8972794170608133,8.09088200199949
2026-03-02 00:39:06,20,vla,True,True,0.7854,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,3.0,0.2,0.0,0.4,0.05,0.26264767328110844,5.7,0.35,86.6,8.659999999999982,1.340010563988597,10.589461552999637
2026-03-02 00:39:15,20,vla,True,True,2.3562,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,3.0,0.2,0.0,0.75,0.0,0.42260109986566263,3.8,0.25,73.4,7.339999999999989,0.605713261950372,6.831574653999269
2026-03-02 00:39:25,20,vla,True,True,2.3562,3,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,7.0,3.0,0.2,0.0,0.5,0.1,0.2981721649714744,3.3,0.4,80.55,8.054999999999986,0.8418584118083704,8.963011289999486
