timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-01 22:28:15,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,5.0,6.0,0.5,0.3,0.45,0.15,0.14425864973910382,8.95,0.85,69.05,6.904999999999991,1.1680287981522117,6.392262235000089
2026-03-01 22:28:22,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,5.0,6.0,4.0,0.3,0.9,0.1,0.19960750141431977,7.65,0.75,56.0,5.599999999999995,0.47235630612387586,5.392941751999388
2026-03-01 22:28:29,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,5.0,6.0,4.5,0.3,0.85,0.1,0.20335878154145864,7.4,0.7,57.65,5.764999999999995,0.5277073606904217,5.564027697999336
2026-03-01 22:28:36,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,5.0,6.0,5.0,0.3,0.9,0.1,0.20109519868597267,7.45,0.7,55.85,5.5849999999999955,0.46354016461541747,5.383696046000296
2026-03-01 22:28:43,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,5.0,6.0,6.0,0.3,0.9,0.1,0.20246222729982985,7.4,0.7,55.8,5.579999999999995,0.4705577445434015,5.340298768000139
