timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-01 23:26:29,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.1,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.8,0.2,0.13498979193720068,8.1,0.7,47.1,4.709999999999998,0.6865896617916585,4.3676958169999125
2026-03-01 23:26:37,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.1,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.85,0.05,0.2125825857582802,9.95,0.75,59.5,5.949999999999995,0.43011523849964756,5.724586651998834
2026-03-01 23:26:44,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.1,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.9,0.05,0.26269413647087664,8.7,0.75,58.95,5.894999999999995,0.4181936661406759,5.782513940001081
2026-03-01 23:26:51,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.1,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.9,0.05,0.28020764225070677,7.6,0.7,59.0,5.899999999999995,0.40358453766723346,5.792605317999914
2026-03-01 23:26:58,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.9,0.05,0.2894728417789358,7.55,0.7,57.9,5.789999999999996,0.39981450187057677,5.6546511910000845
2026-03-01 23:27:05,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.2,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.8,0.15,0.24544335807955223,7.5,0.6,50.7,5.069999999999997,0.6282759660604686,4.838793254999473
2026-03-01 23:27:12,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.2,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.85,0.05,0.3038571717043156,9.9,0.65,58.0,5.799999999999995,0.469976041319421,5.581613931999527
2026-03-01 23:27:19,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.2,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.85,0.05,0.3113430354540868,8.65,0.65,58.75,5.874999999999996,0.4598880495420888,5.706295861999024
2026-03-01 23:27:26,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.2,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.9,0.05,0.30679523930762453,7.9,0.65,59.35,5.934999999999995,0.40357204128442403,5.786322570000266
2026-03-01 23:27:33,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.2,1.0,0.7,0.8,5.0,6.0,6.0,0.9,0.2,0.0,0.9,0.05,0.30864846136538865,7.9,0.65,57.05,5.7049999999999965,0.40301637425858594,5.508144233001076
