x y
0.0 3.6739403974420594e-16
0.02028492677417093 0.34827874237569106
0.0808653882605288 0.6918476122273209
0.18092213764227516 1.0260604299770066
0.3191020790297636 1.346397540601387
0.4935365657611901 1.6485269342124174
0.7018666706430654 1.9283628290596173
0.9412750863937989 2.1821209247191455
1.2085242248916408 2.4063695782651306
1.4999999999999993 2.598076211353316
