timestamp,num_episodes,robot_policy,socialnav_enabled,human_traj_pred,robot_theta,human_num,human_v_pref,human_policy,mission_instruction,safety_sigma,safety_h,safety_gamma,safety_sigma_spread,safety_h_traj_scale,shield_thresh_on,shield_thresh_off,vx_sfm_gain,human_pred_s,traj_gradient_gain,traj_goal_gain,traj_step_size,vx_min,success_rate,collision_rate,avg_min_distance,avg_danger_count,avg_near_miss,avg_steps,avg_sim_time,avg_goal_dist,wall_time
2026-03-01 23:19:01,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.01,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.65,0.35,0.08406905861740605,8.65,0.85,42.25,4.224999999999998,0.9961602908411459,3.878849459000776
2026-03-01 23:19:07,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.01,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.65,0.35,0.08518000221500921,10.05,0.85,44.85,4.484999999999998,0.9784553804261522,4.208825293999325
2026-03-01 23:19:13,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.01,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.25,0.09823962737777218,10.1,1.0,49.35,4.934999999999996,0.7681759437857563,4.691334762999759
2026-03-01 23:19:20,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.01,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.2,0.10349763694654741,10.05,1.0,52.65,5.264999999999996,0.7313534814564996,5.025684368998554
2026-03-01 23:19:26,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.01,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.2,0.10757804901759811,9.9,1.0,52.6,5.259999999999996,0.7312150658662645,5.040026864000538
2026-03-01 23:19:32,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.05,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.25,0.09495899907955806,8.85,0.85,45.05,4.504999999999997,0.7650662500791385,4.150450507000642
2026-03-01 23:19:38,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.05,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.25,0.12166747648131937,8.7,0.8,48.65,4.864999999999997,0.7518420691449375,4.695378567001171
2026-03-01 23:19:45,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.05,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.2,0.1606151867869944,8.75,0.8,49.75,4.974999999999998,0.6716078063653976,4.788756080999519
2026-03-01 23:19:51,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.05,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.15,0.19465755128619838,7.95,0.75,53.4,5.339999999999996,0.6246114091036173,5.182378637000511
2026-03-01 23:19:58,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.05,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.15,0.21074948855210698,7.9,0.75,53.2,5.319999999999997,0.632428755939853,5.147538900000654
2026-03-01 23:20:04,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.1,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.75,0.25,0.13224119359357558,7.5,0.7,45.05,4.504999999999998,0.7811309344970562,4.170986613000423
2026-03-01 23:20:10,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.1,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.2,0.2167062487939932,8.1,0.7,50.5,5.049999999999996,0.6379627057080135,4.949811245000092
2026-03-01 23:20:17,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.1,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.15,0.2526231142978034,8.25,0.75,51.5,5.149999999999997,0.5550810499390177,5.045623482999872
2026-03-01 23:20:24,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.1,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.1,0.2610450850510391,8.15,0.75,55.1,5.509999999999996,0.5083151368636145,5.415038215000095
2026-03-01 23:20:31,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.1,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.1,0.2795880792851353,7.9,0.7,55.35,5.534999999999997,0.5154374531040679,5.418158528998902
2026-03-01 23:20:37,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.9,0.2,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.2,0.2299483658565728,6.75,0.6,47.1,4.709999999999998,0.6587018304290855,4.461921819000054
2026-03-01 23:20:43,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.95,0.2,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.8,0.2,0.24262496300233316,8.15,0.7,50.35,5.0349999999999975,0.6373395748584859,4.899844876001225
2026-03-01 23:20:50,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,0.98,0.2,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.1,0.25075565546286543,9.0,0.8,56.7,5.6699999999999955,0.5095606677174616,5.502127609001036
2026-03-01 23:20:57,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.0,0.2,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.1,0.2577359392539723,8.05,0.75,57.1,5.7099999999999955,0.5192539967128311,5.5677687089992105
2026-03-01 23:21:04,20,vla,True,True,1.5708,2,1.0,orca,move to the handbag at speed of 1.0 m/s,0.75,1.0,1.01,0.2,1.0,0.7,0.8,3.0,6.0,4.0,0.3,0.2,0.0,0.85,0.1,0.2615510500346413,7.75,0.7,57.15,5.714999999999995,0.5218071893412717,5.609481604999019
